portID,port,customer,customerID,mode,emissions,cost,ducation
pt_los_angeles,Los Angeles,Lousville,,road,0.6849059134916974,324.8565597589078,5.013218515
pt_los_angeles,Los Angeles,Memphis,,road,0.5298950449877864,251.33361817602514,3.878605219
pt_los_angeles,Los Angeles,Frederick,,road,0.7375721093355229,349.8365735978764,5.398712555522784
pt_los_angeles,Los Angeles,Riverside,,road,0.017962945804891738,50,0.1314810847964554
pt_los_angeles,Los Angeles,Lansing,,road,0.632666779,300.07910478102974,4.630850382423298
pt_los_angeles,Los Angeles,Springfield,,road,0.5383061884572783,255.32309333942052,3.940171193509576
pt_los_angeles,Los Angeles,Hattiesburg,,road,0.5578759100898173,264.60517474615835,4.083413190527136
pt_los_angeles,Los Angeles,Las Vegas,,road,0.080924511,50,0.5923328290768858
pt_new_jersey,New Jersey,Dallas,,road,0.4513131230115838,214.06156032169983,3.3034191407669726
pt_new_jersey,New Jersey,Columbus ,,road,0.15699143329011755,74.46233990045101,1.1491101836489355
pt_new_jersey,New Jersey,Atlanta,,road,0.24507135305338335,116.2393769423162,1.7938175454061143
pt_new_jersey,New Jersey,Portland ,,road,0.8045392183057537,381.59962923593054,5.888883167221151
pt_new_jersey,New Jersey,Savannah,,road,0.23470874658505078,111.32430668065648,1.7179676956891432
pt_new_jersey,New Jersey,Indianapolis,,road,0.21220003062789197,100.64823587093689,1.553213516526804
pt_new_jersey,New Jersey,Minneapolis,,road,0.335306117,159.0384744373726,2.454297445021182
pt_new_jersey,New Jersey,Harrisburg ,,road,0.050777157,50,0.37166708669834003
pt_new_jersey,New Jersey,Chicago,,road,0.23445480788593326,111.20386144787348,1.7161089729610106
pt_new_jersey,New Jersey,Nashville,,road,0.2495489440092726,118.3631354984692,1.8265915971985989
pt_new_jersey,New Jersey,Albuquerque,,road,0.5968392557265038,283.08581299280803,4.368608225197655
pt_new_jersey,New Jersey,Mobile,,road,0.3444660607052683,163.38311179696518,2.521344317854401
pt_new_jersey,New Jersey,Little Rock,,road,0.3550313519216594,168.3943171169926,2.5986777332869226
pt_new_jersey,New Jersey,Seattle,,road,0.7923108909548341,375.79963207343906,5.7993770381703555
pt_new_jersey,New Jersey,Phoenix,,road,0.7052277682493742,334.49538414990076,5.161965804782419
pt_new_jersey,New Jersey,Jacksonville,,road,0.2739652163511652,129.94397613494002,2.005308273687346
pt_new_jersey,New Jersey,Orlando,,road,0.3077144956658937,145.95153944627367,2.2523385717017543
pt_new_jersey,New Jersey,New Orleans,,road,0.3837607429385166,182.02090574158885,2.808964594777606
pt_new_jersey,New Jersey,Pittsburgh,,road,0.10366996118201814,50,0.7588198007760074
pt_new_jersey,New Jersey,Charleston,,road,0.20914056900468267,99.19710782830798,1.5308195652516663
pt_new_jersey,New Jersey,Richmond,,road,0.09359215,50,0.685054533
pt_new_jersey,New Jersey,Denver ,,road,0.5365684782649407,254.49888297151335,3.9274518977085395
pt_new_jersey,New Jersey,Kansas City,,road,0.3605201258064001,170.9976881295178,2.6388532118752748
pt_new_jersey,New Jersey,Charlotte,,road,0.1742339273671232,82.64059796069084,1.2753178697637475
pt_new_jersey,New Jersey,Greensboro,,road,0.14695101847138303,69.70008781251369,1.0756186390820013
pt_new_jersey,New Jersey,Lousville,,road,0.12536048704256833,59.45951954588221,0.9175851781771946
pt_new_jersey,New Jersey,Memphis,,road,0.31389023261496385,148.88074274227532,2.297542326269681
pt_new_jersey,New Jersey,Frederick,,road,0.08172301,50,0.5981775005611338
pt_new_jersey,New Jersey,Riverside,,road,0.7924295212669021,375.8558994151314,5.800245361
pt_new_jersey,New Jersey,Lansing,,road,0.1852022793493238,87.84297834750534,1.3556015177084157
pt_new_jersey,New Jersey,Springfield,,road,0.2722999539364984,129.1541283493273,1.9931192646501128
pt_new_jersey,New Jersey,Hattiesburg,,road,0.3517061707461475,166.81715608512923,2.5743388284742164
pt_new_jersey,New Jersey,Las Vegas,,road,0.7345521255005667,348.4041701978972,5.376607564782365
pt_new_york,New York,Dallas,,road,0.45207205962337565,214.42153025614653,3.3089742323479405
pt_new_york,New York,Columbus ,,road,0.15739557617482414,74.65402822521301,1.152068336808843
pt_new_york,New York,Atlanta,,road,0.2463105123813737,116.82712049709423,1.802887661992195
pt_new_york,New York,Portland ,,road,0.8041340422889323,381.40745088803106,5.885917451975788
pt_new_york,New York,Savannah,,road,0.23623578192503852,112.04859221740956,1.7291449416266909
pt_new_york,New York,Indianapolis,,road,0.21256184377644446,100.81984685048748,1.5558618341124613
pt_new_york,New York,Minneapolis,,road,0.33493673883549907,158.8632753369956,2.4515937552005496
pt_new_york,New York,Harrisburg ,,road,0.051387628,50,0.37613547176381534
pt_new_york,New York,Chicago,,road,0.23444342789915631,111.19846382568677,1.716025676322327
pt_new_york,New York,Nashville,,road,0.25041363658466803,118.7732663642694,1.8329207772263796
pt_new_york,New York,Albuquerque,,road,0.5971973041646811,283.2556383389791,4.371228986712641
pt_new_york,New York,Mobile,,road,0.34570647365430884,163.97144995461286,2.5304236104106925
pt_new_york,New York,Little Rock,,road,0.355798563,168.75821168358735,2.6042933901788174
pt_new_york,New York,Seattle,,road,0.7918058943224349,375.5601079790204,5.795680678688587
pt_new_york,New York,Phoenix,,road,0.705568371,334.6569350349941,5.164458873996823
pt_new_york,New York,Jacksonville,,road,0.2755199096318528,130.68138006253886,2.016687963928069
pt_new_york,New York,Orlando,,road,0.3093166547013243,146.71145677533167,2.2640656909773407
pt_new_york,New York,New Orleans,,road,0.3849494589460735,182.58472361078583,2.817665487820769
pt_new_york,New York,Pittsburgh,,road,0.10402212796905926,50,0.7613975111188643
pt_new_york,New York,Charleston,,road,0.21070064957988913,99.93706699,1.5422386881853982
pt_new_york,New York,Richmond,,road,0.095043751,50,0.6956796269530389
pt_new_york,New York,Denver ,,road,0.5366468361117118,254.5360487,3.928025443651821
pt_new_york,New York,Kansas City,,road,0.360802561,171.13164952070417,2.6409205172948176
pt_new_york,New York,Charlotte,,road,0.1755946397184498,83.28599512337539,1.285277702521225
pt_new_york,New York,Greensboro,,road,0.14831999747293456,70.34940591601638,1.085638980185438
pt_new_york,New York,Lousville,,road,0.12556531869979154,59.556672901086884,0.9190844583501063
pt_new_york,New York,Memphis,,road,0.3147101524515749,149.26963752643866,2.303543788988251
pt_new_york,New York,Frederick,,road,0.082659691,50,0.6050336054922115
pt_new_york,New York,Riverside,,road,0.7926478255502646,375.95944294874204,5.801843255381822
pt_new_york,New York,Lansing,,road,0.18498913839523112,87.74188382382502,1.354041417034337
pt_new_york,New York,Springfield,,road,0.2725871655811103,129.29035521633688,1.995221531
pt_new_york,New York,Hattiesburg,,road,0.352854312,167.3617287980841,2.582742728365495
pt_new_york,New York,Las Vegas,,road,0.7346997437197439,348.4741867445425,5.377688067045409
pt_norfolk,Norfolk,Dallas,,road,0.3930021455091293,186.40417968812454,2.876607711
pt_norfolk,Norfolk,Columbus ,,road,0.13682338901111893,64.89646909618288,1.0014887206201062
pt_norfolk,Norfolk,Atlanta,,road,0.1662654135263711,78.86106570420762,1.2169917546945621
pt_norfolk,Norfolk,Portland ,,road,0.8053246751588328,381.97217794094826,5.894632375631918
pt_norfolk,Norfolk,Savannah,,road,0.1425768365205529,67.62537700579583,1.043601497003022
pt_norfolk,Norfolk,Indianapolis,,road,0.18640104047160116,88.41156069799263,1.3643759366974173
pt_norfolk,Norfolk,Minneapolis,,road,0.3422243342750662,162.3198423439049,2.504935838640508
pt_norfolk,Norfolk,Harrisburg ,,road,0.075534085,50,0.552877212
pt_norfolk,Norfolk,Chicago,,road,0.22742998742445436,107.87193079420759,1.6646902900340679
pt_norfolk,Norfolk,Nashville,,road,0.19164387886622888,90.89828247,1.4027512726264737
pt_norfolk,Norfolk,Albuquerque,,road,0.5576190671301282,264.48335199847975,4.081533209853082
pt_norfolk,Norfolk,Mobile,,road,0.2635296084099426,124.99428066874745,1.928924084394251
pt_norfolk,Norfolk,Little Rock,,road,0.2983126181072321,141.49215088090057,2.183520846927478
pt_norfolk,Norfolk,Seattle,,road,0.7989381926795054,378.94301629067445,5.847886053868432
pt_norfolk,Norfolk,Phoenix,,road,0.6658332824014487,315.8102525224262,4.873615008062133
pt_norfolk,Norfolk,Jacksonville,,road,0.18090126421049565,85.80297117,1.3241199254171836
pt_norfolk,Norfolk,Orlando,,road,0.21379834948800394,101.40633177296628,1.564912527360591
pt_norfolk,Norfolk,New Orleans,,road,0.3047989569891814,144.56867525178563,2.230998074873235
pt_norfolk,Norfolk,Pittsburgh,,road,0.10211601163577308,50,0.7474455543534847
pt_norfolk,Norfolk,Charleston,,road,0.11610734919340618,55.07067945932308,0.8498561644957267
pt_norfolk,Norfolk,Richmond,,road,0.023718009,50,0.17360568448488375
pt_norfolk,Norfolk,Denver ,,road,0.5133479553704653,243.48519622314558,3.757487596036197
pt_norfolk,Norfolk,Kansas City,,road,0.3302114475094853,156.62203043928153,2.417006642581505
pt_norfolk,Norfolk,Charlotte,,road,0.091734166,50,0.671454879
pt_norfolk,Norfolk,Greensboro,,road,0.066326873,50,0.4854843552606807
pt_norfolk,Norfolk,Lousville,,road,0.12381829870566638,58.72804681691685,0.9062970187795811
pt_norfolk,Norfolk,Memphis,,road,0.25558103461053155,121.22420613938255,1.8707439219040518
pt_norfolk,Norfolk,Frederick,,road,0.06171101,50,0.45169821275584343
pt_norfolk,Norfolk,Riverside,,road,0.7588357814638941,359.92210978524616,5.554353546068614
pt_norfolk,Norfolk,Lansing,,road,0.19419629654304635,92.10891535638561,1.421433878956568
pt_norfolk,Norfolk,Springfield,,road,0.24583323381325298,116.6007433106338,1.7993941868924972
pt_norfolk,Norfolk,Hattiesburg,,road,0.27515397793763957,130.5078156225958,2.014009500348701
pt_norfolk,Norfolk,Las Vegas,,road,0.7052156484186133,334.48963561357147,5.161877092802029
pt_savannah,Savannah,Dallas,,road,0.3011539559511605,142.839821,2.204318225378133
pt_savannah,Savannah,Columbus ,,road,0.18099979526567567,85.84970526435208,1.3248411306227175
pt_savannah,Savannah,Atlanta,,road,0.072361321,50,0.5296539362960823
pt_savannah,Savannah,Portland ,,road,0.7868056646001313,373.1884575178488,5.759081134534704
pt_savannah,Savannah,Savannah,,road,0.001709215,50,0.012510722980566848
pt_savannah,Savannah,Indianapolis,,road,0.19646105563873248,93.18310939,1.4380109474361913
pt_savannah,Savannah,Minneapolis,,road,0.36208587637105477,171.74033661868208,2.6503138367080568
pt_savannah,Savannah,Harrisburg ,,road,0.20033485068946333,95.02048254,1.4663654713033472
pt_savannah,Savannah,Chicago,,road,0.25051793461484817,118.82273578569874,1.8336841942237458
pt_savannah,Savannah,Nashville,,road,0.14028076298964137,66.53633027176664,1.0267952202433124
pt_savannah,Savannah,Albuquerque,,road,0.4873457751835544,231.15214633212062,3.5671627520388984
pt_savannah,Savannah,Mobile,,road,0.1390253829188551,65.94089308404195,1.0176063747537336
pt_savannah,Savannah,Little Rock,,road,0.22011237164299838,104.4011248899597,1.6111284705240694
pt_savannah,Savannah,Seattle,,road,0.7894062657040964,374.42194420747654,5.778116422954884
pt_savannah,Savannah,Phoenix,,road,0.5910009540347696,280.3166580402069,4.325874352472329
pt_savannah,Savannah,Jacksonville,,road,0.041916111029752894,50,0.3068080151497064
pt_savannah,Savannah,Orlando,,road,0.081343388,50,0.5953988272880543
pt_savannah,Savannah,New Orleans,,road,0.18117175247200043,85.93126599,1.3260997838676651
pt_savannah,Savannah,Pittsburgh,,road,0.18973403142641068,89.99242597300109,1.3887720057561899
pt_savannah,Savannah,Charleston,,road,0.027347938654477478,50,0.20017522071788518
pt_savannah,Savannah,Richmond,,road,0.1407899816703677,66.77785691875147,1.0305224833140658
pt_savannah,Savannah,Denver ,,road,0.4707983692047443,223.30357432636092,3.446042813678409
pt_savannah,Savannah,Kansas City,,road,0.2944937053146449,139.68080884489083,2.155568037729797
pt_savannah,Savannah,Charlotte,,road,0.070508146,50,0.5160894920005407
pt_savannah,Savannah,Greensboro,,road,0.092953829,50,0.6803822909270103
pt_savannah,Savannah,Lousville,,road,0.19746531205876247,93.65943654961065,1.4453616751483125
pt_savannah,Savannah,Memphis,,road,0.18240741427984328,86.51735064656597,1.3351443001013268
pt_savannah,Savannah,Frederick,,road,0.16910138382225057,80.20618995521764,1.2377498449879267
pt_savannah,Savannah,Riverside,,road,0.6899910537636978,327.2684839985918,5.050439567879504
pt_savannah,Savannah,Lansing,,road,0.24839842647808233,117.8174354836754,1.818170300674003
pt_savannah,Savannah,Springfield,,road,0.234100704,111.03590715308205,1.7135170856957105
pt_savannah,Savannah,Hattiesburg,,road,0.15905668249402236,75.44190474024775,1.1642269250038233
pt_savannah,Savannah,Las Vegas,,road,0.6443824606807351,305.6359497299929,4.716604162
pt_tacoma,Tacoma,Dallas,,road,0.5503497771792862,261.03546743681557,4.028325114765672
pt_tacoma,Tacoma,Columbus ,,road,0.6631337097018396,314.5298227834812,4.853855289868537
pt_tacoma,Tacoma,Atlanta,,road,0.7171163387678334,340.13423182664036,5.248985059053092
pt_tacoma,Tacoma,Portland ,,road,0.039902565146397305,50,0.2920697199999802
pt_tacoma,Tacoma,Savannah,,road,0.7904535909034889,374.9186992427615,5.785782395721628
pt_tacoma,Tacoma,Indianapolis,,road,0.6163687000858793,292.3487905545672,4.511555409792703
pt_tacoma,Tacoma,Minneapolis,,road,0.46038732556343176,218.3655299115091,3.369838424560326
pt_tacoma,Tacoma,Harrisburg ,,road,0.754390982,357.81390462817615,5.521819515866915
pt_tacoma,Tacoma,Chicago,,road,0.5725733350106441,271.57628538054263,4.190992058341708
pt_tacoma,Tacoma,Nashville,,road,0.6491379194586754,307.8915033005575,4.751412087971566
pt_tacoma,Tacoma,Albuquerque,,road,0.3850441630284304,182.62964254312902,2.818358681221127
pt_tacoma,Tacoma,Mobile,,road,0.7061250545487614,334.92097448953103,5.1685335569372075
pt_tacoma,Tacoma,Little Rock,,road,0.5852407614351397,277.5845508783271,4.283712204912455
pt_tacoma,Tacoma,Seattle,,road,0.007740287,50,0.056655594559229874
pt_tacoma,Tacoma,Phoenix,,road,0.3604387221779943,170.95907771288265,2.6382573721123865
pt_tacoma,Tacoma,Jacksonville,,road,0.8066209879236708,382.5870298452193,5.904120830944743
pt_tacoma,Tacoma,Orlando,,road,0.8373648755079931,397.16911091288205,6.129152946186451
pt_tacoma,Tacoma,New Orleans,,road,0.6883951722401281,326.5115441455153,5.038758397307335
pt_tacoma,Tacoma,Pittsburgh,,road,0.7046772500174776,334.23426878299324,5.157936246651131
pt_tacoma,Tacoma,Charleston,,road,0.7979523338021042,378.4754152421047,5.840669988304085
pt_tacoma,Tacoma,Richmond,,road,0.7762513159978811,368.1824423705364,5.681827814
pt_tacoma,Tacoma,Denver ,,road,0.33359860588450196,158.22858777130526,2.4417991940016246
pt_tacoma,Tacoma,Kansas City,,road,0.49468457166702223,234.63299841914096,3.620879605233657
pt_tacoma,Tacoma,Charlotte,,road,0.751879446,356.62266198069386,5.5034361416773745
pt_tacoma,Tacoma,Greensboro,,road,0.7574564949410645,359.2679027388448,5.544257758315506
pt_tacoma,Tacoma,Lousville,,road,0.680906556,322.95963139805974,4.983944928982404
pt_tacoma,Tacoma,Memphis,,road,0.6129289578207591,290.71729224700033,4.486377966774697
pt_tacoma,Tacoma,Frederick,,road,0.7441929174161982,352.9768778258647,5.4471740405226035
pt_tacoma,Tacoma,Riverside,,road,0.3140926936180046,148.97677167652392,2.2990242542673447
pt_tacoma,Tacoma,Lansing,,road,0.6122053444182375,290.37407640390705,4.481081426
pt_tacoma,Tacoma,Springfield,,road,0.5622693268832885,266.68900879839765,4.115571123432063
pt_tacoma,Tacoma,Hattiesburg,,road,0.6789215122893796,322.0181085957531,4.969415256107301
pt_tacoma,Tacoma,Las Vegas,,road,0.2801757996910571,132.88970736334724,2.050767088940544
pt_los_angeles,Los Angeles,Dallas,,rail,0.047053481,130,6.840893143143985
pt_los_angeles,Los Angeles,Columbus ,,rail,0.075212565,161.42602243202356,9.737918224
pt_los_angeles,Los Angeles,Atlanta,,rail,0.073476907,158.8546765915489,9.559352541079782
pt_los_angeles,Los Angeles,Portland ,,rail,0.3553838681587245,233.3845643772096,7.659029106998178
pt_los_angeles,Los Angeles,Savannah,,rail,0.1472329477561079,158.8546765915489,10.099215233634403
pt_los_angeles,Los Angeles,Indianapolis,,rail,0.12060402367047045,148.5384743369413,9.238869336588827
pt_los_angeles,Los Angeles,Minneapolis,,rail,0.183403984,153.98061547473304,9.698538204537464
pt_los_angeles,Los Angeles,Harrisburg ,,rail,0.1819473194611102,162.0512023464082,10.519171000902633
pt_los_angeles,Los Angeles,Chicago,,rail,0.06651347,148.5384743369413,8.842949606732034
pt_los_angeles,Los Angeles,Nashville,,rail,0.12460658901198454,140.49457731275226,8.749305018157031
pt_los_angeles,Los Angeles,Albuquerque,,rail,0.1417981961944249,132.07910731904383,6.095673288199324
pt_los_angeles,Los Angeles,Mobile,,rail,0.17287293950074137,158.8546765915489,10.286889013056403
pt_los_angeles,Los Angeles,Little Rock,,rail,0.1053273572588101,140.49457731275226,8.608189282882735
pt_los_angeles,Los Angeles,Seattle,,rail,0.3679131202574084,239.32729264536007,7.750737876568402
pt_los_angeles,Los Angeles,Phoenix,,rail,0.22463681291251222,171.37015082169393,6.702016552129109
pt_los_angeles,Los Angeles,Jacksonville,,rail,0.16717909020131583,158.8546765915489,10.245212470094717
pt_los_angeles,Los Angeles,Orlando,,rail,0.2052282046628531,171.34541080351298,10.523715723363178
pt_los_angeles,Los Angeles,New Orleans,,rail,0.17799241387672587,145.9452844387371,9.140066435700154
pt_los_angeles,Los Angeles,Pittsburgh,,rail,0.12871326622547152,161.42602243202356,10.129520486807781
pt_los_angeles,Los Angeles,Charleston,,rail,0.1609589165519512,158.8546765915489,10.19968345787568
pt_los_angeles,Los Angeles,Richmond,,rail,0.18833197546908576,165.07949768615944,10.565903953676573
pt_los_angeles,Los Angeles,Denver ,,rail,0.031998084,130,5.291983398903711
pt_los_angeles,Los Angeles,Kansas City,,rail,0.05174409,130,7.323466015433274
pt_los_angeles,Los Angeles,Charlotte,,rail,0.14801493595188492,158.8546765915489,10.104939052956443
pt_los_angeles,Los Angeles,Greensboro,,rail,0.1742102320590946,158.8546765915489,10.29667742294041
pt_los_angeles,Los Angeles,Lousville,,rail,0.11113227776597874,161.42602243202356,10.000835166506999
pt_los_angeles,Los Angeles,Memphis,,rail,0.062690146,140.49457731275226,8.296103119221195
pt_los_angeles,Los Angeles,Frederick,,rail,0.15982161117619226,161.42602243202356,10.357220274179475
pt_los_angeles,Los Angeles,Riverside,,rail,0.29316951127672647,203.87577850432518,7.203646608959838
pt_los_angeles,Los Angeles,Lansing,,rail,0.12177395638847568,148.5384743369413,9.247432743981634
pt_los_angeles,Los Angeles,Springfield,,rail,0.12509944787472127,148.5384743369413,9.271773920136264
pt_los_angeles,Los Angeles,Hattiesburg,,rail,0.14831689035236104,140.49457731275226,8.922854289
pt_los_angeles,Los Angeles,Las Vegas,,rail,0.2315684152482027,174.65786734455108,6.752752918222583
pt_new_jersey,New Jersey,Dallas,,rail,0.051868763,130,7.336292458162032
pt_new_jersey,New Jersey,Columbus ,,rail,0.018042798,130,3.8562549120482803
pt_new_jersey,New Jersey,Atlanta,,rail,0.028165695182176615,130,4.897705265656031
pt_new_jersey,New Jersey,Portland ,,rail,0.385052828,244.74313862564713,10.711391180481149
pt_new_jersey,New Jersey,Savannah,,rail,0.10192173623898904,130,5.437567958210653
pt_new_jersey,New Jersey,Indianapolis,,rail,0.081036105,130,5.168095763101501
pt_new_jersey,New Jersey,Minneapolis,,rail,0.1438360652753162,135.44214113779174,5.627764631050137
pt_new_jersey,New Jersey,Harrisburg ,,rail,0.1247775520646036,130.62517991438466,4.637507688504834
pt_new_jersey,New Jersey,Chicago,,rail,0.026945551043138567,130,4.772176033244708
pt_new_jersey,New Jersey,Nashville,,rail,0.099453421,130,6.1615305046058735
pt_new_jersey,New Jersey,Albuquerque,,rail,0.1714671555486794,143.43768156748135,9.148035361682295
pt_new_jersey,New Jersey,Mobile,,rail,0.1275617279836225,130,5.625241737632651
pt_new_jersey,New Jersey,Little Rock,,rail,0.080174189,130,6.020414769331577
pt_new_jersey,New Jersey,Seattle,,rail,0.39758207961166286,250.6858668937976,10.803099950051372
pt_new_jersey,New Jersey,Phoenix,,rail,0.2543057722667667,182.72872507013147,9.754378626
pt_new_jersey,New Jersey,Jacksonville,,rail,0.12186787868419695,130,5.583565194670965
pt_new_jersey,New Jersey,Orlando,,rail,0.15991699314573424,142.49073421196408,5.862068447939427
pt_new_jersey,New Jersey,New Orleans,,rail,0.1528392456050086,135.45070712598488,6.552291922148996
pt_new_jersey,New Jersey,Pittsburgh,,rail,0.071543499,130,4.247857174409981
pt_new_jersey,New Jersey,Charleston,,rail,0.11564770503483231,130,5.538036182451929
pt_new_jersey,New Jersey,Richmond,,rail,0.13116220807257914,133.65347525413588,4.684240641278772
pt_new_jersey,New Jersey,Denver ,,rail,0.061667043,141.35857424843755,8.344345472386681
pt_new_jersey,New Jersey,Kansas City,,rail,0.041434055200613926,130,6.262762880721597
pt_new_jersey,New Jersey,Charlotte,,rail,0.10270372443476604,130,5.443291777532692
pt_new_jersey,New Jersey,Greensboro,,rail,0.12889902054197575,130,5.635030148
pt_new_jersey,New Jersey,Lousville,,rail,0.053962510369472125,130,4.119171854
pt_new_jersey,New Jersey,Memphis,,rail,0.037536977,130,5.7083286056700375
pt_new_jersey,New Jersey,Frederick,,rail,0.10265184377968566,130,4.475556961781675
pt_new_jersey,New Jersey,Riverside,,rail,0.3228384706309809,215.23435275276273,10.25600868244281
pt_new_jersey,New Jersey,Lansing,,rail,0.082206037,130,5.176659170494308
pt_new_jersey,New Jersey,Springfield,,rail,0.085531529,130,5.2010003466489385
pt_new_jersey,New Jersey,Hattiesburg,,rail,0.1231637220806438,130,6.335079775140031
pt_new_jersey,New Jersey,Las Vegas,,rail,0.2612373746024572,186.0164415929886,9.805114991705555
pt_new_york,New York,Dallas,,rail,0.051955986,130,7.345266068
pt_new_york,New York,Columbus ,,rail,0.018089245300724692,130,3.8610334671527458
pt_new_york,New York,Atlanta,,rail,0.02830811,130,4.912356992
pt_new_york,New York,Portland ,,rail,0.38506183306624575,244.75648018604232,10.712317677730816
pt_new_york,New York,Savannah,,rail,0.10206415102341602,130,5.452219685003552
pt_new_york,New York,Indianapolis,,rail,0.081034797,130,5.167961206992858
pt_new_york,New York,Minneapolis,,rail,0.1438347573899402,135.44214113779174,5.627630074941494
pt_new_york,New York,Harrisburg ,,rail,0.124824,130.62517991438466,4.642286243609299
pt_new_york,New York,Chicago,,rail,0.026944243157762563,130,4.7720414771360655
pt_new_york,New York,Nashville,,rail,0.099548201,130,6.171281544209426
pt_new_york,New York,Albuquerque,,rail,0.17147616110194616,143.45102312787654,9.148961858931962
pt_new_york,New York,Mobile,,rail,0.12770414276804948,130,5.639893464
pt_new_york,New York,Little Rock,,rail,0.080268969,130,6.030165809
pt_new_york,New York,Seattle,,rail,0.39759108516492964,250.69920845419279,10.804026447301041
pt_new_york,New York,Phoenix,,rail,0.2543147778200335,182.74206663052666,9.755305122861747
pt_new_york,New York,Jacksonville,,rail,0.12201029346862394,130,5.598216921463864
pt_new_york,New York,Orlando,,rail,0.1600594079301612,142.49073421196408,5.876720174732326
pt_new_york,New York,New Orleans,,rail,0.15293402570995515,135.45070712598488,6.562042961752549
pt_new_york,New York,Pittsburgh,,rail,0.071589946,130,4.252635729514447
pt_new_york,New York,Charleston,,rail,0.1157901198192593,130,5.552687909244829
pt_new_york,New York,Richmond,,rail,0.13120865562819456,133.65347525413588,4.689019196383238
pt_new_york,New York,Denver ,,rail,0.061676048426379554,141.37191580883274,8.345271969636348
pt_new_york,New York,Kansas City,,rail,0.041466515,130,6.266102374091627
pt_new_york,New York,Charlotte,,rail,0.10284613921919303,130,5.457943504325591
pt_new_york,New York,Greensboro,,rail,0.12904143532640272,130,5.649681874309559
pt_new_york,New York,Lousville,,rail,0.054008958,130,4.123950409213665
pt_new_york,New York,Memphis,,rail,0.037631757412599845,130,5.7180796452735905
pt_new_york,New York,Frederick,,rail,0.10269829133530106,130,4.480335517
pt_new_york,New York,Riverside,,rail,0.3228474761842477,215.24769431315792,10.256935179692476
pt_new_york,New York,Lansing,,rail,0.082204729,130,5.176524614385666
pt_new_york,New York,Springfield,,rail,0.085530221,130,5.200865790540296
pt_new_york,New York,Hattiesburg,,rail,0.12325850218559031,130,6.344830814743583
pt_new_york,New York,Las Vegas,,rail,0.26124638,186.0297831533838,9.806041488955222
pt_norfolk,Norfolk,Dallas,,rail,0.045167167,130,6.646827841228176
pt_norfolk,Norfolk,Columbus ,,rail,0.015724914,130,3.6177894717709407
pt_norfolk,Norfolk,Atlanta,,rail,0.019108642843711846,130,3.965909757583523
pt_norfolk,Norfolk,Portland ,,rail,0.38238412650677683,240.78950750534761,10.436833463793684
pt_norfolk,Norfolk,Savannah,,rail,0.092864684,130,4.505772450138145
pt_norfolk,Norfolk,Indianapolis,,rail,0.080228752,130,5.0850348137579795
pt_norfolk,Norfolk,Minneapolis,,rail,0.14302871284769716,135.44214113779174,5.544703681706615
